UserId,collaborationType,dominantPlayer,currentTask,NameBlueprintObj,blueprintPosX,blueprintPosY,blueprintPosZ,NameUserPlacedObj,UserPlacedPosX,UserPlacedPosY,UserPlacedPosZ,AbsoluteDistance,RelativeDistanceX,RelativeDistanceY,RelativeDistanceZ,correctObject
10,FaceToFaceNoIntersect,P1,0,p16,-0.108,0.511,-0.223,p16_root,-0.1088274,0.5111122,-0.2234613,p16_root,-0.0008274168,0.0001121759,-0.000461325,0.0009539512,True
10,FaceToFaceNoIntersect,P1,0,p20,-0.198,0.691,-0.223,p20_root,-0.1949062,0.6899966,-0.22958,p20_root,0.003093839,-0.001003385,-0.006580025,0.007339983,True
10,FaceToFaceNoIntersect,P1,0,p07,0.162,0.511,-0.133,p07_root,0.1638929,0.5106135,-0.1343188,p07_root,0.001892939,-0.0003865361,-0.001318827,0.002339217,True
10,FaceToFaceNoIntersect,P1,0,p13,0,-100,0,p13_root,0,-100,0,p13_root,0,0,0,0,True
10,FaceToFaceNoIntersect,P1,0,p12,0,-100,0,p12_root,0,-100,0,p12_root,0,0,0,0,True
10,FaceToFaceNoIntersect,P1,0,p21,0,-100,0,p21_root,0,-100,0,p21_root,0,0,0,0,True
10,FaceToFaceNoIntersect,P1,0,p24,0,-100,0,p24_root,0,-100,0,p24_root,0,0,0,0,True
10,FaceToFaceNoIntersect,P1,0,p02,0,-100,0,p02_root,0,-100,0,p02_root,0,0,0,0,True
10,FaceToFaceNoIntersect,P1,0,p15,0,-100,0,p15_root,0,-100,0,p15_root,0,0,0,0,True
10,FaceToFaceNoIntersect,P1,0,p27,0,-100,0,p27_root,0,-100,0,p27_root,0,0,0,0,True
10,FaceToFaceNoIntersect,P1,0,p01,0,-100,0,p01_root,0,-100,0,p01_root,0,0,0,0,True
10,FaceToFaceNoIntersect,P1,0,p03,0,-100,0,p03_root,0,-100,0,p03_root,0,0,0,0,True
10,FaceToFaceNoIntersect,P2,1,p25,0.198,0.601,0.203,p25_root,0.1999439,0.6156125,0.2253126,p25_root,0.001943916,0.01461256,0.02231258,0.02674242,True
10,FaceToFaceNoIntersect,P2,1,p26,-0.162,0.511,0.203,p26_root,-0.1651155,0.4888102,0.2089896,p26_root,-0.003115505,-0.0221898,0.005989611,0.02319416,True
10,FaceToFaceNoIntersect,P2,1,p09,-0.252,0.421,0.293,p09_root,-0.2577507,0.4233809,0.2835321,p09_root,-0.005750626,0.002380878,-0.0094679,0.01133046,True
10,FaceToFaceNoIntersect,P2,1,p12,0,-100,0,p12_root,0,-100,0,p12_root,0,0,0,0,True
10,FaceToFaceNoIntersect,P2,1,p18,0,-100,0,p18_root,0,-100,0,p18_root,0,0,0,0,True
10,FaceToFaceNoIntersect,P2,1,p21,0,-100,0,p21_root,0,-100,0,p21_root,0,0,0,0,True
10,FaceToFaceNoIntersect,P2,1,p27,0,-100,0,p27_root,0,-100,0,p27_root,0,0,0,0,True
10,FaceToFaceNoIntersect,P2,1,p07,0,-100,0,p07_root,0,-100,0,p07_root,0,0,0,0,True
10,FaceToFaceNoIntersect,P2,1,p13,0,-100,0,p13_root,0,-100,0,p13_root,0,0,0,0,True
10,FaceToFaceNoIntersect,P2,1,p15,0,-100,0,p15_root,0,-100,0,p15_root,0,0,0,0,True
10,FaceToFaceNoIntersect,P2,1,p02,0,-100,0,p02_root,0,-100,0,p02_root,0,0,0,0,True
10,FaceToFaceNoIntersect,P2,1,p01,0,-100,0,p01_root,0,-100,0,p01_root,0,0,0,0,True
10,FaceToFaceNoIntersect,P1,2,p13,0.162,0.421,-0.133,p13_root,0.1644843,0.4189706,-0.1329696,p13_root,0.002484277,-0.002029419,3.042817E-05,0.003207974,True
10,FaceToFaceNoIntersect,P1,2,p09,-0.016,0.421,-0.223,p09_root,-0.129961,0.4830869,-0.06897241,p09_root,-0.113961,0.06208688,0.1540276,0.201411,True
10,FaceToFaceNoIntersect,P1,2,p15,0.162,0.601,-0.133,p15_root,0.08248485,0.5837842,-0.02620241,p15_root,-0.07951515,-0.01721573,0.1067976,0.1342563,True
10,FaceToFaceNoIntersect,P1,2,p21,0.1841378,0.4162963,-0.05970201,p21_root,0.1779241,0.4253227,-0.0664922,p21_root,-0.00621374,0.009026438,-0.006790191,0.01289162,True
10,FaceToFaceNoIntersect,P1,2,p08,-0.108,0.511,-0.223,p08_root,-0.6569114,0.5984114,-0.7036167,p08_root,-0.5489114,0.0874114,-0.4806167,0.734804,False
10,FaceToFaceNoIntersect,P1,2,p19,0.072,0.421,-0.133,p19_root,0.452165,0.4097115,0.1197892,p19_root,0.380165,-0.01128846,0.2527891,0.4566784,False
10,FaceToFaceNoIntersect,P1,2,p11,0.2324383,0.5348344,0.0521276,p11_root,-0.03452754,0.9914482,1.768031,p11_root,-0.2669658,0.4566138,1.715903,1.795575,False
10,FaceToFaceNoIntersect,P1,2,p25,-0.208,0.421,-0.04300001,p25_root,1.723205,0.5015639,-0.3687203,p25_root,1.931206,0.08056393,-0.3257203,1.960137,False
10,FaceToFaceNoIntersect,P1,2,p04,0.072,0.511,-0.223,p04_root,0.05508675,0.4260614,-0.03589961,p04_root,-0.01691325,-0.08493862,0.1871004,0.2061727,True
10,FaceToFaceNoIntersect,P1,2,p16,-0.108,0.421,-0.223,p16_root,-0.5284997,0.4806642,0.2324784,p16_root,-0.4204997,0.05966419,0.4554784,0.6227683,False
10,FaceToFaceNoIntersect,P1,2,p24,0.016,0.515,-0.04300001,p24_root,0.5815159,0.5187955,0.2209702,p24_root,0.5655159,0.003795505,0.2639703,0.6241017,False
10,FaceToFaceNoIntersect,P1,2,p06,0.2519509,0.6990371,-0.0333235,p06_root,0.2533423,0.6984583,-0.02956691,p06_root,0.001391411,-0.0005787611,0.003756583,0.00404758,True
10,FaceToFaceNoIntersect,P2,3,p09,0.198,0.601,0.203,p09_root,0.2032576,0.609529,0.2092361,p09_root,0.005257651,0.008529067,0.006236076,0.01180155,True
10,FaceToFaceNoIntersect,P2,3,p03,-0.162,0.511,0.203,p03_root,-0.1648713,0.5149862,0.2236525,p03_root,-0.002871245,0.00398618,0.02065253,0.02122877,True
10,FaceToFaceNoIntersect,P2,3,p25,-0.252,0.421,0.293,p25_root,-0.252668,0.4135043,0.2953356,p25_root,-0.0006679595,-0.007495701,0.002335608,0.007879516,True
10,FaceToFaceNoIntersect,P2,3,p01,0.01799999,0.511,0.293,p01_root,0.02080752,0.5066748,0.299619,p01_root,0.002807532,-0.004325271,0.006619096,0.008390628,True
10,FaceToFaceNoIntersect,P2,3,p21,0.108,0.421,0.203,p21_root,0.1322945,0.4231535,0.1958704,p21_root,0.02429451,0.002153546,-0.00712961,0.02541048,True
10,FaceToFaceNoIntersect,P2,3,p13,0.01799998,0.421,0.203,p13_root,0.01344426,0.4267567,0.2121715,p13_root,-0.004555716,0.005756736,0.009171546,0.01174784,True
10,FaceToFaceNoIntersect,P2,3,p11,-0.07200001,0.511,0.293,p11_root,-0.08257005,0.4930456,0.2795145,p11_root,-0.01057004,-0.01795444,-0.01348543,0.02481823,True
10,FaceToFaceNoIntersect,P2,3,p16,0.01799998,0.601,0.113,p16_root,0.02138098,0.595071,0.1321256,p16_root,0.003381003,-0.005928993,0.01912558,0.02030694,True
10,FaceToFaceNoIntersect,P2,3,p14,-0.162,0.421,0.113,p14_root,-0.1790859,0.4150148,0.09640452,p14_root,-0.01708582,-0.0059852,-0.01659548,0.02455927,True
10,FaceToFaceNoIntersect,P2,3,p22,-0.252,0.511,0.113,p22_root,-0.2432194,0.5151872,0.1237106,p22_root,0.008780614,0.004187167,0.01071057,0.01446886,True
10,FaceToFaceNoIntersect,P2,3,p05,0.198,0.511,0.293,p05_root,0.1956268,0.493687,0.2886746,p05_root,-0.002373189,-0.01731303,-0.00432533,0.01800227,True
10,FaceToFaceNoIntersect,P2,3,p23,-0.07200001,0.601,0.203,p23_root,-0.0686589,0.6129867,0.2063778,p23_root,0.003341109,0.01198673,0.003377795,0.01289396,True
